Id,SalePrice
1618,120843.67532688324
1619,131451.43253102925
1620,155240.96632697427
1621,143119.9068749968
1622,136180.61344538364
1623,236580.85691996972
1624,186399.1233846706
1625,135719.05191749142
1626,175666.12990248238
1627,178765.72222019715
1628,292650.32935983577
1629,171400.22439581304
1630,291450.8417308261
1631,230336.27092868087
1632,243318.7738470072
1633,175706.6208305841
1634,180193.37954548185
1635,177077.4844913501
1636,150306.35570566688
1637,154814.77206076373
1638,237487.81909183515
1639,179085.67302308118
1640,250863.5891813129
1641,179221.21143073356
1642,222004.87040422324
1643,255519.68553602224
1644,252500.313403922
1645,156436.30323162157
1646,145970.10573439053
1647,167584.77071990058
1648,141789.20608425952
1649,127371.97422021507
1650,110145.40389384772
1651,110145.40389384772
1652,119627.76249562966
1653,122145.1847689115
1654,177226.46464934963
1655,161440.773900479
1656,174908.73072761117
1657,177226.46464934963
1658,176115.50285063466
1659,140603.0013210641
1660,140512.8946500099
1661,438491.644707554
1662,413182.905868093
1663,387630.1215745291
1664,434834.699665573
1665,353663.70662551466
1666,269672.65760359215
1667,306737.8658847727
1668,362199.2318879871
1669,308510.14228475175
1670,363891.26059604675
1671,216249.3828378211
1672,399753.6944225535
1673,316068.8850699464
1674,263363.60953226103
1675,160751.3419938779
1676,162441.68419917594
1677,186839.95979699414
1678,432783.1832645481
1679,304190.87621367635
1680,311134.48087939085
1681,277205.79454453307
1682,272794.6311145236
1683,183937.81425827125
1684,172632.52850350554
1685,177603.87886621544
1686,173537.88849319943
1687,178253.05955805845
1688,197979.15563446982
1689,198111.71403681353
1690,180235.7912385268
1691,174542.98467536128
1692,290773.18677246803
1693,178253.05955805845
1694,176931.20811257427
1695,174066.02336145638
1696,262524.2943047876
1697,180492.72863145094
1698,341146.7953353776
1699,316239.6663538588
1700,241937.52926921815
1701,272204.8328127135
1702,268713.6296484174
1703,266228.08755533886
1704,274417.45705386624
1705,215664.91125707515
1706,423852.8782787854
1707,193463.63526480822
1708,192109.13188712765
1709,329687.9894826234
1710,250518.17296077564
1711,270187.9531386643
1712,243108.51770849602
1713,222173.21031897687
1714,213346.23880491205
1715,214152.67213365098
1716,186254.3698196806
1717,169687.80119347625
1718,108250.56855356053
1719,204373.01571305125
1720,257805.67802260575
1721,170829.36311604845
1722,107930.21832732063
1723,140536.40435066537
1724,204387.16217894744
1725,245420.6085957438
1726,183011.53250420638
1727,161057.73548117036
1728,202806.57245324418
1729,169059.33288187263
1730,186106.8552946319
1731,131437.0348776228
1732,133437.10773031824
1733,129089.51337780122
1734,123241.20383118927
1735,123230.94452483968
1736,120662.64028150389
1737,316109.3670788801
1738,209382.04397897926
1739,286805.3219137518
1740,183676.62896804043
1741,161773.54799428498
1742,178400.3598460503
1743,190312.89910791253
1744,297217.00612354383
1745,211734.97867386803
1746,288922.1057115029
1747,235954.2989918156
1748,222008.98115693664
1749,143136.62026107585
1750,135582.83106956375
1751,242868.43017144586
1752,121050.00489504157
1753,154313.7861857538
1754,230002.1242920243
1755,158014.1100277501
1756,110103.54385937822
1757,120993.68440838142
1758,117618.6837674371
1759,154802.26758393343
1760,143268.45723956713
1761,143043.75991774249
1762,155198.75326105717
1763,175546.49509878745
1764,123288.23677295598
1765,182939.23794294134
1766,176199.82422738738
1767,179986.13738375556
1768,128744.61873266031
1769,178651.40220769154
1770,126146.91270047633
1771,130638.83426293416
1772,134535.05528741152
1773,111874.37981878492
1774,155404.85334309418
1775,130622.81062253835
1776,140085.8935859251
1777,116410.41058816871
1778,120413.12069043642
1779,139789.9820353546
1780,188682.85794593318
1781,126038.78331067634
1782,83329.44504289169
1783,143409.82444439776
1784,104520.77275554073
1785,125763.10555805815
1786,149186.05846151616
1787,214224.47124951074
1788,62213.61817935253
1789,133301.49035997404
1790,77782.57652323555
1791,207980.20310776512
1792,140664.62739830092
1793,136133.08978492208
1794,140614.67998155905
1795,131915.30391616278
1796,135999.8448228587
1797,148720.6179791937
1798,125940.32491230158
1799,114154.10571999311
1800,129183.36406208537
1801,126352.84750860652
1802,179490.74117155652
1803,183859.8108684834
1804,134059.972178087
1805,123557.80853344512
1806,117632.4277623706
1807,187779.41452264754
1808,142828.83029167444
1809,135313.20847165424
1810,150061.0004820446
1811,125808.71667643734
1812,130507.4150518184
1813,131660.11722616985
1814,104675.908181191
1815,70728.16502856606
1816,118306.14166106653
1817,155434.27142663274
1818,162924.93719441473
1819,128000.72146743668
1820,87160.51944230493
1821,139650.70979187184
1822,179695.25771174955
1823,69307.3004385257
1824,137139.4774519914
1825,140786.27946080358
1826,130205.60886364801
1827,121543.99246573357
1828,140126.10106576481
1829,139102.6473201031
1830,183939.88889502818
1831,192022.80994081986
1832,148450.06515508392
1833,151810.37811475826
1834,142641.69627340793
1835,177470.4349777216
1836,146619.57138290905
1837,93317.40337237704
1838,140203.6788819058
1839,80533.90480561591
1840,112936.13456199724
1841,126664.93157191743
1842,115818.93912478858
1843,135815.58473698967
1844,141890.6121220802
1845,142469.9138984634
1846,148803.3817193995
1847,151235.0931160122
1848,64626.230581563665
1849,133907.00834821802
1850,128038.86218623408
1851,142190.8870126633
1852,125486.75415195676
1853,124920.01706574063
1854,166526.46003337752
1855,162280.58280077676
1856,209304.3945409491
1857,165221.9071183078
1858,154342.16204456572
1859,148693.52757504667
1860,142420.339410937
1861,148635.39094619956
1862,286141.4182131577
1863,286141.4182131577
1864,286141.4182131577
1865,345933.62930798274
1866,362185.05455964676
1867,254104.94042472565
1868,243140.0206235928
1869,191073.4310732928
1870,253008.95273708634
1871,257598.26069012404
1872,175592.81960197684
1873,209449.5072021186
1874,130796.33435364834
1875,185040.09182327692
1876,182535.0024115825
1877,195739.19731741695
1878,212842.35200215873
1879,122850.50454806063
1880,132857.37090543364
1881,226008.6524867293
1882,271862.17014410504
1883,212690.33315454546
1884,222427.540630868
1885,240068.17725634007
1886,243094.7207372144
1887,188679.84453527306
1888,262694.49173999665
1889,170867.16544349882
1890,113592.01598135177
1891,144862.78101182426
1892,108051.13629004043
1893,118402.43370184216
1894,136828.83796889376
1895,141039.4808212616
1896,127602.64809811846
1897,126302.28124985294
1898,113841.7762295438
1899,157326.38896515
1900,151956.4375808785
1901,154313.7861857538
1902,131180.33114032337
1903,247655.4443138865
1904,130438.73042165476
1905,177393.97708710283
1906,138390.59206796662
1907,185427.84044487466
1908,141829.85446042081
1909,155395.7811102562
1910,155395.7811102562
1911,194024.72349870703
1912,260025.7547139443
1913,155296.5653840779
1914,79933.36818972885
1915,313515.86850609706
1916,81830.61047568235
1917,293690.18017828895
1918,126026.66530542982
1919,158365.91179365563
1920,155387.0715954342
1921,363503.53637966944
1922,338569.19371933164
1923,205580.95083494537
1924,198217.39867942102
1925,229844.09637972646
1926,375430.981266303
1927,125252.0115350468
1928,151091.4311198831
1929,119328.20461402349
1930,141429.6553025774
1931,133469.54242896047
1932,141017.3871825575
1933,165114.9018783929
1934,178735.94528114615
1935,175161.10221501792
1936,178735.94528114615
1937,177891.32352059425
1938,151056.79545906745
1939,244740.578466816
1940,219827.8198441441
1941,178756.27926846198
1942,179167.15046317712
1943,197937.1391406862
1944,313624.5829175026
1945,351725.5130073799
1946,175417.20827038022
1947,306686.21686353465
1948,179037.71905650885
1949,205015.7044739003
1950,187629.8262209123
1951,241927.81347570618
1952,214563.56397205213
1953,155043.61381163102
1954,243344.14978300946
1955,143062.13158797758
1956,314416.81212606566
1957,175001.87778376657
1958,312362.32950343884
1959,155336.94183331172
1960,105885.48303761621
1961,133435.2744491005
1962,119627.76249562966
1963,126218.8328962058
1964,127748.48437262865
1965,174943.17699212165
1966,161440.773900479
1967,256131.43716511954
1968,307303.118360917
1969,359287.0491495007
1970,419728.31205725804
1971,457832.46100500965
1972,406036.0823840643
1973,313116.7268775879
1974,310851.046266709
1975,431564.28644470277
1976,257498.58700103773
1977,329103.5739379853
1978,338586.6860095133
1979,368845.91507739446
1980,186843.43862443932
1981,362270.64989448286
1982,225803.57194665784
1983,225803.57194665784
1984,197441.87672013868
1985,198451.89842619406
1986,215162.41796158862
1987,179557.6159568692
1988,177833.58286567286
1989,183554.6188166583
1990,226017.19240922693
1991,186839.95979699414
1992,209878.31728512334
1993,177590.55523692333
1994,255580.64288060836
1995,191487.21982767872
1996,263150.96691154665
1997,356128.3355570163
1998,332146.3192460328
1999,245493.6727386489
2000,316003.76250025886
2001,254776.40476746543
2002,214552.97873839128
2003,276527.1406064341
2004,276741.2939479959
2005,218083.25465894688
2006,239208.35106745097
2007,260475.32003058784
2008,178409.06466013793
2009,182822.72783359463
2010,197203.55406363952
2011,108187.52935830476
2012,170955.7585805388
2013,181477.16781136303
2014,180626.07641661077
2015,202437.10963456362
2016,183229.62814786716
2017,208195.79032677345
2018,124521.49694723898
2019,128757.85480257652
2020,121186.91727411105
2021,119049.17773588514
2022,174930.29389536424
2023,156720.06016810623
2024,226588.79043271203
2025,368458.365175317
2026,181172.93507346895
2027,154967.15867354718
2028,188080.291893917
2029,177226.46464934963
2030,281059.9714606289
2031,268552.6416681289
2032,275040.4313889132
2033,276869.2565967008
2034,184571.11211177197
2035,206834.5960674373
2036,233313.17261520383
2037,234009.29907291496
2038,381918.4470347412
2039,205910.97108822787
2040,470795.2375498485
2041,300027.2652192733
2042,204523.7234907955
2043,175474.67366898348
2044,181088.78121986473
2045,207727.8130396476
2046,156478.62779246617
2047,156203.44437375476
2048,133047.4393670917
2049,154802.26758393343
2050,191365.96996918911
2051,121709.61750453693
2052,139787.87120137032
2053,126502.74711752798
2054,101656.0404186731
2055,164480.4140975574
2056,128087.34551947004
2057,125105.4889619206
2058,200619.34836772725
2059,129711.9012218178
2060,142620.20404064262
2061,177916.40582004155
2062,130361.07214741806
2063,117959.00651130434
2064,142064.32985823086
2065,131080.4445317397
2066,183854.13806784773
2067,143015.11362960975
2068,155406.3385081805
2069,108390.41004810666
2070,129197.0438810789
2071,86341.98079304371
2072,155649.71537339783
2073,128822.96821230091
2074,178558.92165048243
2075,139946.63730756103
2076,133451.34680620962
2077,131147.19317867438
2078,124166.15851960526
2079,159890.22147109872
2080,120170.57853044728
2081,126040.36300874484
2082,140265.4599391866
2083,156596.6429894597
2084,120039.30888623792
2085,126500.72736308567
2086,133291.0965767284
2087,139689.04009093525
2088,131799.44483916182
2089,115070.47378808647
2090,142634.28039117137
2091,126273.97031552102
2092,148438.35090897165
2093,144905.6807445641
2094,145590.06647296846
2095,177324.79334537374
2096,106454.74859727953
2097,107758.37123238281
2098,154246.32980348254
2099,65317.95408875099
2100,120886.90180812223
2101,150001.04905109343
2102,155817.78512848646
2103,124063.95594646259
2104,150217.6859047039
2105,138063.5685229498
2106,101093.73615299966
2107,246820.00099763597
2108,123319.49609129336
2109,109126.64413411375
2110,129869.98395437736
2111,162976.39627229722
2112,140622.83998837695
2113,125672.83397002504
2114,116366.60534256842
2115,143595.89533350576
2116,126305.21213548533
2117,149776.3388272509
2118,126532.44863922852
2119,106199.03426058505
2120,130605.66421572093
2121,105079.46558955513
2122,113573.151819826
2123,103681.13101514713
2124,212860.14144618274
2125,154726.83073961415
2126,181813.29783851103
2127,159246.48785781
2128,144173.40342799982
2129,132393.7635881438
2130,143102.71908977957
2131,194126.9659241509
2132,139580.37648926914
2133,132642.6962220935
2134,138229.93864189956
2135,125339.76779666347
2136,91246.14298895128
2137,124347.95638657945
2138,138079.49608569895
2139,145482.22773179584
2140,123277.58633328418
2141,141890.6121220802
2142,125666.26915100675
2143,141389.60352289563
2144,138253.53481468832
2145,123188.73764439886
2146,151328.47845138313
2147,154685.44182845642
2148,142720.05089239718
2149,133743.22852485764
2150,191264.33028591383
2151,143285.42599465005
2152,132900.174002584
2153,138448.92878105066
2154,104257.76695875068
2155,129732.51894856743
2156,228952.48247265254
2157,208218.84078681178
2158,244759.20143056766
2159,258158.46787592335
2160,186755.18395094541
2161,264276.85499259067
2162,405388.08705002745
2163,362708.2293696804
2164,256984.51156960396
2165,178816.22989831024
2166,135094.74401309012
2167,185263.48746896532
2168,184086.09798171325
2169,208370.24560960353
2170,223289.69034272022
2171,142084.71123812307
2172,139558.06550942129
2173,154131.4715373874
2174,247368.41036847766
2175,350863.78773174284
2176,271046.02735284704
2177,261172.59483205868
2178,251687.12127943782
2179,140229.15097542637
2180,186464.5522765286
2181,187356.9251025093
2182,225118.52991883806
2183,192618.81419980677
2184,125778.26972928284
2185,135097.7292172908
2186,147056.26428276068
2187,146052.0376698238
2188,168889.13917513727
2189,173038.67485569196
2190,100188.58957002273
2191,100188.58957002273
2192,80904.69291704366
2193,107722.67836399491
2194,107743.25459516955
2195,105165.11233563119
2196,113327.92916076636
2197,104164.20388819632
2198,156324.33290634368
2199,184611.91767657388
2200,138344.92305218606
2201,155202.7769143816
2202,195369.26548494978
2203,181005.215817313
2204,146572.20484029522
2205,122102.86663528107
2206,131524.15870182653
2207,267797.45239038777
2208,234921.55806453712
2209,155055.99815147714
2210,141887.8496257226
2211,107990.55596824174
2212,123231.28984601094
2213,112936.13456199724
2214,144911.22333601757
2215,122405.0825737456
2216,145799.28418860433
2217,77774.36935708617
2218,106126.93032347647
2219,96804.22461169331
2220,94596.65857198705
2221,307162.7203287514
2222,197955.66534709593
2223,248901.84142061623
2224,230735.2437265066
2225,155103.25663155422
2226,144513.9348223632
2227,203925.10793656897
2228,256995.23429505344
2229,255907.64210208302
2230,148503.81064615236
2231,215466.17056132876
2232,177123.76648095902
2233,161252.14904413256
2234,209233.61283143505
2235,180384.24828340422
2236,244833.44915323265
2237,293718.2190934546
2238,190681.28217775308
2239,107605.5722339726
2240,142320.04680023628
2241,114034.78678058757
2242,135087.9658048521
2243,136823.56852156622
2244,107248.86969769935
2245,107248.86969769935
2246,126869.48353049405
2247,107553.89211945202
2248,118556.37740578683
2249,118751.86239786741
2250,133162.47565787964
2251,145217.65558595216
2252,179681.87808872756
2253,162827.6012141437
2254,178925.16600343518
2255,179267.01534718505
2256,197359.13534214813
2257,205406.8494177438
2258,167103.2947238456
2259,178617.2385980623
2260,147759.06477486878
2261,204868.12474315052
2262,211229.58467223434
2263,316253.81387089577
2264,441421.2526389176
2265,153256.22503832675
2266,280334.80012461764
2267,285423.1635936269
2268,386340.14970679505
2269,157661.50404615526
2270,197121.94137838265
2271,209736.1203002758
2272,205686.3336496253
2273,150163.51315775941
2274,158391.16953789772
2275,157588.34150745714
2276,184107.31941912358
2277,184606.98184217233
2278,154827.7000491491
2279,123640.44626764323
2280,105078.85978530174
2281,160321.34653137307
2282,160329.97090617372
2283,124790.53826057164
2284,126712.60472744207
2285,142140.31948453284
2286,122900.20359063883
2287,345110.62878439005
2288,271536.191278809
2289,332455.0146951935
2290,441417.87603398704
2291,312244.59454371163
2292,396539.6730110025
2293,424050.2914866994
2294,425978.415052428
2295,438655.5745804666
2296,285579.8405285079
2297,325374.9795821761
2298,356914.6062122346
2299,383142.9836070241
2300,320072.5702354978
2301,274784.32930714387
2302,225801.08346517768
2303,250414.26896227535
2304,275357.11301628785
2305,162405.60759848045
2306,162405.60759848045
2307,160774.8026154953
2308,249992.8875324431
2309,282894.83832599974
2310,227232.3755618511
2311,183937.81425827125
2312,180964.90527413102
2313,178047.65041941602
2314,182402.95645365547
2315,178395.92802260668
2316,179091.98897212246
2317,149346.79682284774
2318,178387.28669607607
2319,177792.87756284248
2320,179792.23958648034
2321,251523.60730602732
2322,170152.22382428774
2323,166865.52739910004
2324,178253.05955805845
2325,209377.71791586227
2326,177781.37717269897
2327,220577.09925880813
2328,226393.36079276438
2329,179059.29043821775
2330,178850.67616282072
2331,335715.1125343817
2332,478398.7564281079
2333,318295.15572355094
2334,275863.43458133435
2335,263150.96691154665
2336,335659.0402231912
2337,192455.88179574197
2338,257872.1052659305
2339,235696.61194393385
2340,379953.48698671255
2341,197038.03030807344
2342,235713.89931465883
2343,215573.8908021764
2344,234002.88917737006
2345,275078.0473463179
2346,240717.88706049856
2347,191148.08879702303
2348,254631.93897841207
2349,166642.83302088644
2350,276725.32613577106
2351,282055.95800421754
2352,262150.32764985383
2353,213211.1799274869
2354,107606.89577005396
2355,149739.58518710997
2356,140013.43817558704
2357,209146.12664563186
2358,185821.52031504098
2359,128074.66767376238
2360,122875.81557173318
2361,135484.97551953112
2362,272992.9210729395
2363,134085.4685926672
2364,144123.83469346163
2365,222562.8632443372
2366,205651.35268428223
2367,234451.5752002864
2368,185036.42567571512
2369,240677.06252598425
2370,177115.12515442842
2371,179273.3533520131
2372,192651.6113986791
2373,265335.83550428424
2374,313118.6385932678
2375,231692.632413391
2376,259883.96311405022
2377,296066.23612732877
2378,149384.73624511893
2379,206314.2548447631
2380,145265.41950102508
2381,157743.16728103187
2382,197549.2946054568
2383,191085.77183207986
2384,238273.08120658845
2385,145436.5283098869
2386,131243.4173597943
2387,129116.07239721545
2388,114228.73236691293
2389,134538.8934513087
2390,140457.68339242492
2391,134278.72389265764
2392,122947.07026667734
2393,167878.86548142091
2394,141646.4411127732
2395,206374.70431497958
2396,129933.78535968854
2397,179884.95344331744
2398,133574.31587674754
2399,66696.8668710837
2400,68312.642269239
2401,119982.96438641848
2402,129107.66345590045
2403,154668.49918851515
2404,140989.42858461646
2405,157135.28073911395
2406,126195.98963210183
2407,124144.9396163403
2408,138169.3344613485
2409,130253.62837295647
2410,180056.11681693484
2411,122996.84570246567
2412,136148.6399081168
2413,130665.9287057506
2414,130419.49151868334
2415,157009.53810969394
2416,139984.3020002543
2417,128142.38269520825
2418,120677.29727685565
2419,127091.49619252475
2420,124262.85112503966
2421,130235.32141809432
2422,129444.21317828713
2423,124385.99532948877
2424,141290.68740947655
2425,172294.39140388503
2426,115811.1428607637
2427,133214.56431565873
2428,159663.61994902627
2429,117983.13713755761
2430,122517.44806956369
2431,130770.46537194528
2432,124832.9850809953
2433,130243.70651963675
2434,130881.85177308935
2435,131580.01649965113
2436,122973.06958232808
2437,120553.60351411614
2438,122243.84333777509
2439,133239.10270020706
2440,159608.83362020605
2441,106772.81671312581
2442,106043.7779815916
2443,131864.941268167
2444,142086.60244308773
2445,109398.2811368519
2446,141147.60936734284
2447,267335.8893225193
2448,145619.96711687848
2449,142064.8171653898
2450,178942.8393511309
2451,131816.06100118536
2452,252840.82714396107
2453,109294.69624118954
2454,121669.50840764891
2455,128234.39801253042
2456,136738.20593557128
2457,120092.48766771483
2458,118497.27503792374
2459,118367.7940861741
2460,168787.1951661717
2461,128229.3136550917
2462,135294.9352052309
2463,134979.5730542723
2464,163701.81781322224
2465,160334.03864986973
2466,143208.18869851588
2467,178944.05986451774
2468,124984.5435226576
2469,117428.99623861171
2470,206240.93665273563
2471,195357.32186013786
2472,206774.85274185994
2473,115730.42957260652
2474,124382.68953966373
2475,238687.7702142994
2476,126041.5787941518
2477,124079.9075283976
2478,155939.10648563658
2479,111475.7700777966
2480,134115.676156319
2481,124144.46192633764
2482,133435.2744491005
2483,120698.63652573098
2484,133888.28402013078
2485,123068.10039740981
2486,131888.03994777528
2487,171345.05000000814
2488,153147.68118531685
2489,157716.97163534348
2490,130399.2791935834
2491,108115.53320776123
2492,179393.08085982013
2493,143265.1757698229
2494,155236.6404155436
2495,113405.88002725085
2496,206401.03842284318
2497,143514.28874143673
2498,126237.98273591818
2499,107992.79313780695
2500,124727.64300120536
2501,127930.4158489927
2502,136032.09464622082
2503,109474.7931637262
2504,184659.2529009829
2505,224366.48716084711
2506,266990.84878837893
2507,325942.66046007053
2508,266990.84878837893
2509,224869.79493519367
2510,251659.06497415825
2511,182690.31277916502
2512,217765.69291497263
2513,222549.62928435576
2514,242830.3455978494
2515,135436.5634216203
2516,157939.17353949475
2517,124957.8545068373
2518,124182.95530323325
2519,222302.1624077375
2520,211311.39447475044
2521,204527.27020609687
2522,212051.5651693332
2523,132615.92391504094
2524,127560.08442607435
2525,135299.3406015276
2526,135484.97551953112
2527,122961.18360801045
2528,132136.58724147046
2529,133435.2744491005
2530,110141.34224276045
2531,213770.7144492271
2532,225959.18812908937
2533,212166.99755544149
2534,237463.01125647934
2535,284051.1535048446
2536,232130.87771732782
2537,211587.14889654538
2538,202491.72112102728
2539,178281.47198099794
2540,160033.93057433702
2541,201279.55331345054
2542,158430.74380518217
2543,124205.04685811496
2544,111518.50902580694
2545,143387.0508355589
2546,150942.57326069337
2547,141626.23187220344
2548,155097.69407799546
2549,151222.16168928813
2550,354703.30308374565
2551,144862.78101182426
2552,124579.04207182214
2553,100188.58957002273
2554,108993.68660971583
2555,110506.37892653757
2556,89730.50452386483
2557,110000.24988959884
2558,164279.62814368034
2559,135918.1357974598
2560,126242.24106030578
2561,142739.35886065426
2562,137128.4719260185
2563,137205.74829213048
2564,163200.55716430992
2565,139027.45925155966
2566,131669.47824537152
2567,143358.05304061464
2568,179684.46511137942
2569,178407.57732793488
2570,141556.02820640168
2571,149716.1852146383
2572,213276.3544151152
2573,208879.38960181153
2574,301830.65910695685
2575,157507.93802687526
2576,140407.9902755622
2577,155415.2849955417
2578,104011.4540387453
2579,87575.54877050057
2580,148580.30563479182
2581,111497.1145809582
2582,110828.83120257118
2583,237007.79808150866
2584,157716.97163534348
2585,155205.66907833
2586,188343.61606341187
2587,190268.92799411007
2588,141711.39530230055
2589,141923.72035069592
2590,203925.10793656897
2591,205374.5253717228
2592,198040.91154865315
2593,241489.03420044744
2594,175412.8709188162
2595,206649.01528965426
2596,280718.58945651737
2597,180770.69101351936
2598,269860.44978556386
2599,367883.3756247424
2600,143880.1000949484
2601,140466.6296323056
2602,106105.45215051416
2603,107418.6818860749
2604,96347.78490565672
2605,106822.07687900036
2606,135293.02527163422
2607,158410.49193394333
2608,154573.41001850538
2609,157721.43076859423
2610,102696.95838689081
2611,133032.40832998152
2612,142046.0669566701
2613,118556.37740578683
2614,120345.74853738173
2615,157636.83891900393
2616,127221.94462325594
2617,154280.41438412043
2618,168254.1621789708
2619,208042.70064163112
2620,177018.15916623588
2621,178833.12265540456
2622,182289.13298414668
2623,261185.64467714648
2624,253590.62326455978
2625,299148.255926519
2626,149791.4115955465
2627,193197.47980227554
2628,432483.43694394635
2629,504768.9318953752
2630,389707.40673470823
2631,438746.80007632915
2632,428346.3698922639
2633,300857.20965627703
2634,360638.5036611115
2635,145682.43570745297
2636,203853.74152596842
2637,171572.0248857888
2638,259169.94480713698
2639,184595.19798927617
2640,145407.05398078228
2641,110181.94624125946
2642,176291.81392190923
2643,145157.57677912328
2644,141443.42155397366
2645,121105.03702687798
2646,120138.26260531103
2647,124790.53826057164
2648,143789.93485807237
2649,135042.12805234588
2650,142140.31948453284
2651,174943.17699212165
2652,394102.86131851445
2653,264121.1036919008
2654,233788.83856097754
2655,369462.5569292887
2656,359294.6206597809
2657,340791.2703994389
2658,270153.7163829724
2659,310521.96339733806
2660,312019.2313111484
2661,362509.0558653476
2662,346725.459298495
2663,277076.96471951593
2664,283222.25270592846
2665,338316.78187105426
2666,290621.6228301879
2667,175723.68842226465
2668,196540.17889443444
2669,159993.26954229397
2670,300229.6130336559
2671,196540.17889443444
2672,185237.0950868677
2673,178920.9424351366
2674,173494.15637230952
2675,169543.94379732816
2676,198052.37535529817
2677,184781.67125386468
2678,264913.4995142731
2679,330272.87053062057
2680,309615.2749611355
2681,478960.2740735386
2682,347210.5008917499
2683,488541.6537883234
2684,318058.7262856766
2685,354069.76179443166
2686,275242.61523423344
2687,264680.1001185066
2688,238885.2016803721
2689,239417.54679042284
2690,402437.6198836415
2691,183440.89746574056
2692,107879.6986397737
2693,192183.96887959944
2694,107533.19702021932
2695,197882.96299918095
2696,198050.21649289055
2697,186434.3922058093
2698,181723.8900631531
2699,172326.52115339754
2700,157181.2861954977
2701,158015.88110419034
2702,134847.69123519407
2703,180179.10557807906
2704,142414.52608742888
2705,123359.18177652528
2706,122504.07438326797
2707,133645.99962141417
2708,124084.74037970063
2709,105586.91116378561
2710,122253.74428257973
2711,271388.2387665454
2712,374745.09172299237
2713,173817.57913248707
2714,177061.7796384909
2715,178437.69054679153
2716,167499.00685111224
2717,197332.34606770737
2718,250558.24062629818
2719,142062.57090430259
2720,177952.55142021447
2721,137274.36444550392
2722,155886.48789283657
2723,140828.04142161793
2724,123028.18120258553
2725,125142.21637816075
2726,138988.55317792424
2727,143460.90625902833
2728,176304.86480236822
2729,156219.33615315234
2730,128512.28095512102
2731,117693.39958829188
2732,124186.88459640866
2733,153044.88833742993
2734,140036.89983723173
